gene,RRH109,RRH110,RRH111,RRH115,RRH116,RRH117,RRH121,RRH122,RRH123
ENSRNOG00000010942,1.143596053,1.424703347,1.309432424,0.658280613,0.803625025,0.669069829,1.012605294,0.949345678,0.96266348
ENSRNOG00000010944,96.72314454,94.74856863,90.69173996,62.93170941,69.73534569,72.75904163,97.84843683,112.8070231,94.4051957
ENSRNOG00000010945,75.23229662,76.75230013,77.35239174,85.71337097,89.10507755,84.03555566,77.12038375,82.29474836,76.03575804
ENSRNOG00000010947,204.3663863,173.4147904,169.4706925,84.33461154,88.48048316,85.83107304,167.795096,148.6857191,158.6476624
ENSRNOG00000010950,3.977273604,3.920930122,3.963090609,3.28149001,3.50527041,3.865885325,5.762879463,3.645388463,5.638614246
ENSRNOG00000010951,23.44369848,23.4603469,22.93262583,17.9578829,18.58967435,18.09349761,20.08934744,22.50086721,19.20053938
ENSRNOG00000010952,5.929539174,7.655261224,4.614840581,4.725349357,5.236693587,4.734354989,5.287892323,5.250583549,5.765810905
ENSRNOG00000010953,17.57041673,15.55898007,13.728118,16.97970446,18.11483569,17.76410148,14.50596524,13.86744087,15.25101711
ENSRNOG00000010957,5.718551765,6.260059127,9.780832838,5.300524475,6.938762624,6.039016903,5.681255807,6.935891465,6.492577821
ENSRNOG00000010958,77.31654167,78.8116202,69.4356787,105.4148505,103.4054771,97.89786073,100.3719033,85.15344314,91.74745202
ENSRNOG00000010959,4.080442113,3.693125187,3.605051324,3.532042662,3.565439204,3.89788044,3.56826059,3.818261619,3.548378175
ENSRNOG00000010960,32.76720734,36.03002403,28.58054299,38.91193536,39.09942419,41.54865629,48.49310658,37.22722348,51.78642476
ENSRNOG00000010963,0.300496963,0.558943426,0.493171228,0.583360173,0.550307464,0,0.222470089,0.198639912,0.072513544
ENSRNOG00000010964,47.12388941,55.82034562,67.00012305,58.38912511,77.04711929,74.31454246,55.27151905,70.02534086,57.43010247
ENSRNOG00000010966,489.1670593,498.777586,488.6743047,411.1137118,468.355207,402.3796007,320.5029027,434.5807284,311.6021681
ENSRNOG00000010967,22.79865959,27.74180668,23.99110466,31.41828776,28.67232425,29.52943602,28.96729582,26.3031062,30.54395415
ENSRNOG00000010971,24.41927816,23.67293397,23.70946664,20.73319435,22.98799171,25.33725287,17.28437157,25.75037892,19.23505965
ENSRNOG00000010974,7.930201198,6.990203614,10.77700316,7.092070039,6.901160632,10.06280219,7.220011344,8.673418322,7.539693945
ENSRNOG00000010975,10.25760853,14.99206612,24.9478419,11.31518613,15.56316259,17.04913133,11.6324439,8.76771437,10.70704566
ENSRNOG00000010977,40.75966424,30.18451375,35.06957152,30.75125242,24.88139119,24.97460257,24.54908206,38.3526241,25.06443472
ENSRNOG00000010980,2.156599641,3.137130072,3.111542713,1.489479745,2.320714339,2.402885583,1.71943496,1.580244584,1.881495048
ENSRNOG00000010981,10.31826321,9.856125084,9.465394807,8.823712639,8.169051438,9.480549638,9.235457059,7.345438236,10.30762245
ENSRNOG00000010982,0.669064248,0.42668639,1.075649116,1.182896267,0.350078223,2.185970782,0.727839768,0.641544503,0.553554099
ENSRNOG00000010984,58.72830913,53.72248327,47.16889446,69.3038048,69.85701535,73.44861828,83.09883097,66.25222795,84.4861943
ENSRNOG00000010985,15.92478302,16.43002538,14.21925894,16.89313465,15.85364901,16.0546004,17.10223924,13.77728057,16.39493025
ENSRNOG00000010986,17.93821981,13.11637908,15.43563587,10.74864719,10.24429695,12.48602254,12.50956573,13.88315557,13.27816871
ENSRNOG00000010989,71.88305062,72.28469792,72.17185482,118.5451068,125.0505137,120.7097335,70.15247695,82.16430025,71.48037533
ENSRNOG00000010992,59.92027547,54.76864516,82.54080392,210.4063441,220.7694168,219.9964814,53.31267381,132.3091942,49.29955219
ENSRNOG00000010993,11.70979403,12.45288331,11.76608753,12.30764395,11.91176344,11.4774931,14.50017145,12.04800083,13.50159092
ENSRNOG00000010994,0.934687828,0.912753812,1.040925867,0.467807571,0.320946893,0.311743896,0.630202726,1.283256359,0.253745387
ENSRNOG00000010996,13.19012375,17.49975628,18.38510792,22.66546438,26.0762213,23.15978518,17.01804299,18.2656008,16.01665083
ENSRNOG00000010997,1.865698794,1.784735066,2.047714198,1.164186871,1.727123075,1.266013894,2.081636395,1.826490063,1.959180141
ENSRNOG00000010999,2.78607188,3.866205082,3.354815978,2.118754231,2.732213549,2.210121133,2.162456903,2.084519789,2.143764055
ENSRNOG00000011000,0.494336551,0.68150981,0.654492446,0.179937086,0.19303992,0.299268416,0.161460616,0.266151783,0.252612797
ENSRNOG00000011007,12.72549166,14.10760999,13.32919717,22.71319319,25.88312351,29.07954986,12.34138811,10.30051517,12.33946354
ENSRNOG00000011008,15.44642712,15.90318214,14.91663581,16.20887973,14.14371056,12.73032882,21.98817371,16.89750007,16.92445306
ENSRNOG00000011009,11.5603073,10.99508166,10.9750059,5.990583751,7.352377107,7.423740215,9.30540598,7.931374317,9.275902159
ENSRNOG00000011011,0.37184784,0.760826645,0.261544819,0.270703094,0.11349568,0,0.668571233,0.283621792,0.358925489
ENSRNOG00000011012,1.75703337,2.444040428,1.611960097,2.280152985,2.121815569,2.620704184,2.019880531,2.206396617,1.548497488
ENSRNOG00000011014,18.15478331,22.51405248,16.14597745,16.32215621,17.47281496,15.09620176,23.04123835,18.58735019,22.85791295
ENSRNOG00000011015,3.602268531,5.016869822,6.024803116,5.462608604,8.013951317,7.157919785,4.049185021,7.03988963,3.859939271
ENSRNOG00000011016,13.05003114,12.71131928,11.85294409,6.653632395,8.326231632,5.181350563,8.350186115,6.91198412,7.706194529
ENSRNOG00000011019,1.032139883,1.423705798,0.489418816,0.818932758,1.104376643,1.379197515,1.037653648,1.040231995,1.192167279
ENSRNOG00000011020,103.8401504,87.36182793,86.29112297,106.2379798,101.6636025,111.0607369,113.1491994,101.2878501,114.1517341
ENSRNOG00000011023,0.023468207,0.039287119,0.082533596,0,0,0,0.104246791,0.071600199,0.033978969
ENSRNOG00000011024,15.6442526,15.3597131,16.65413118,14.43623338,14.05384117,12.37763394,17.7219158,15.91206607,16.06988242
ENSRNOG00000011025,9.898826329,9.628271144,9.99652168,11.81686143,10.73065857,11.69019157,9.477739583,7.843071734,8.592122313
ENSRNOG00000011026,34.80396015,32.68812086,33.6400328,21.77701477,26.35874318,28.67438795,27.81910226,17.32714135,31.15898968
ENSRNOG00000011027,16.73393786,16.85291131,14.99474549,17.12601886,18.99587012,17.16963905,18.96506626,19.56499363,19.87243632
ENSRNOG00000011029,63.89947287,60.40979968,61.40695315,58.82420223,57.01356048,49.61994116,60.35226103,65.32084166,64.87037853
ENSRNOG00000011032,8.610888576,8.776279587,9.270167262,7.419213382,7.270731867,6.768950317,9.93173404,9.988370884,9.513551844
ENSRNOG00000011033,0.61652323,0.239326402,0.565618652,0.23416976,0.294535858,0.551745357,0.255151202,0.261701319,0.155242953
ENSRNOG00000011039,0.322513572,0.314945251,0.623823238,0.616318579,0.664455399,0.922003518,0.281407356,0.676480095,0.642067947
ENSRNOG00000011040,11.01736986,11.5226402,9.871235484,16.95222411,18.06870528,20.39287584,13.98275268,12.8930855,14.0427135
ENSRNOG00000011044,0.58224991,0.750646138,0.734337378,0.219245479,0.468799277,0.344387409,0.707113561,0.551300346,0.973837591
ENSRNOG00000011047,15.36895614,13.27923126,14.91575929,14.43678952,17.19192076,17.51987753,15.01991414,15.74542083,13.77743101
ENSRNOG00000011052,85.46766603,77.2830187,85.81837574,98.2083193,95.12732176,95.90152596,76.97849972,75.98654702,72.82492597
ENSRNOG00000011053,8.304572577,8.090962786,7.824169327,7.413987779,7.077335035,7.456806597,8.628998131,4.060908301,9.913520304
ENSRNOG00000011054,10.98815773,10.58994687,8.741603375,4.279705748,3.522407699,3.158219415,6.346910881,7.788221418,3.713157217
ENSRNOG00000011057,48.25430232,56.52553967,50.79209506,62.2016995,67.17819651,65.17753702,69.01845208,52.83948095,64.98751638
ENSRNOG00000011058,30.34073739,42.94983856,37.99335863,22.57866259,29.17780134,29.89026118,34.10511309,31.31018088,35.00052785
ENSRNOG00000011059,6.701773728,8.589079811,8.002018712,5.289483797,6.530491833,5.247561699,7.2558396,7.067396883,6.810314078
ENSRNOG00000011060,89.08902852,79.93130785,61.47812953,57.1567834,49.14885251,66.89991361,96.01694008,58.7701077,98.50110892
ENSRNOG00000011062,48.02282407,47.36050054,46.2458167,56.4292742,53.71160573,51.96669697,56.21025868,54.63992524,50.55380274
ENSRNOG00000011063,12.13430618,15.91225871,16.05025644,17.38522274,20.045963,18.57821824,16.02060886,14.18627836,15.83643583
ENSRNOG00000011066,24.34644984,27.31210784,28.54074138,26.1888499,30.37758664,28.32071631,25.7495203,26.89009434,26.43791495
ENSRNOG00000011067,2.109706659,1.82474756,2.374230692,4.300392158,4.491385696,3.377494753,2.543667996,3.153933104,1.985480957
ENSRNOG00000011068,4.46041,5.827250382,5.879344053,4.372150735,4.148547725,4.150076215,4.769464101,4.111113363,4.627460793
ENSRNOG00000011069,0.186776782,0,0.065686142,0.645869022,0.299292792,0.213583384,0.118524366,0.270676669,0.135214476
ENSRNOG00000011070,15.18124906,13.77626898,17.28225035,8.453929278,10.28505675,7.62639979,10.26478908,11.53020383,10.12204687
ENSRNOG00000011071,14.8640316,17.21072553,11.8858885,26.4626921,31.02988855,27.20761368,18.84831653,13.54549513,18.5941852
ENSRNOG00000011072,14.02001721,17.6708468,15.18427292,16.35069875,20.19846397,16.71017854,17.6829217,17.3012451,16.28480296
ENSRNOG00000011073,5.859984583,8.565933691,9.189843142,6.596125001,8.63188572,8.567475201,5.087833386,5.339255098,5.158720453
ENSRNOG00000011076,6.436636546,7.729494879,6.080400504,3.73451982,4.451786774,3.632323603,6.285224616,5.744139491,6.888906051
ENSRNOG00000011077,20.42975616,24.62855607,27.20872158,35.78009002,44.35284341,43.62768917,22.79827963,29.91842618,22.09749809
ENSRNOG00000011078,20.48571244,17.51045059,19.21191548,21.43379377,22.33509984,24.62439817,19.00587206,20.94987186,22.39497668
ENSRNOG00000011093,18.79261778,19.22550406,16.88975968,22.6115171,21.27061817,20.29589796,19.79280932,16.80240945,15.68314569
ENSRNOG00000011094,1.010379226,1.928549257,2.205055743,1.773569831,2.377763439,1.662899202,0.545289047,1.02561639,1.025397348
ENSRNOG00000011096,9.38596509,10.62516749,9.041953364,9.260674177,8.717502691,7.626930027,8.174736677,7.901583221,9.267460857
ENSRNOG00000011098,0.300496963,0.335366055,0.634077293,0.109380032,0.687884331,1.718124637,0.572065943,0.366719837,0
ENSRNOG00000011101,8.743141379,6.467625692,7.230678435,5.374444752,5.583271061,6.281148967,5.596169006,12.87618363,6.712528537
ENSRNOG00000011104,364.3130289,294.8953155,375.3236986,315.3751598,234.8849835,240.402712,337.7339328,332.8939127,357.7547303
ENSRNOG00000011105,9.745461352,9.013924856,10.23497768,5.734024063,7.089944858,5.037766763,7.836209302,8.451464436,10.63096109
ENSRNOG00000011107,0.040458405,0.009030624,0,2.144213816,1.133614785,1.147374012,0.035943597,0.022218543,0.046862887
ENSRNOG00000011111,17.15813512,17.81394247,17.11732682,28.50305754,31.58128441,26.8001555,20.43964892,22.67707935,19.95714051
ENSRNOG00000011112,1.062995217,1.315293488,0.487613355,1.26171916,1.650453914,1.744062273,1.407762729,0.50762184,0.802999022
ENSRNOG00000011114,16.17096831,17.75980827,15.04462083,17.56475444,17.69778357,14.80822264,16.16938655,14.92878304,13.99213089
ENSRNOG00000011116,5.789195051,6.630177834,6.10787724,6.030749922,6.550456548,5.516727211,6.31525426,6.699139037,5.867411097
ENSRNOG00000011119,25.83625429,27.12338415,28.45506764,20.11517881,24.47895451,18.81259704,32.71903756,31.1991784,31.50683535
ENSRNOG00000011120,0.021256768,0.130478493,0.08970762,0.100586232,0.223836232,0.072922753,0.13489069,0.074581204,0.076942719
ENSRNOG00000011123,2.485692536,3.042083038,3.198684977,1.388022368,1.461330687,1.744227259,2.482557182,1.857147228,2.617429578
ENSRNOG00000011124,16.69399758,17.960863,22.2636009,20.69514433,22.45554336,19.94207227,18.87234243,19.84703333,18.01938797
ENSRNOG00000011129,31.21712373,33.44858425,25.93061568,21.05254887,24.77810799,24.86790171,26.52973285,18.59296794,25.14384554
ENSRNOG00000011133,0,0,0.159995295,0.031049569,0.013017923,0,0.063152298,0.026025072,0.205843266
ENSRNOG00000011134,53.54719206,61.93545618,60.69160465,19.83688005,22.30118279,20.68703609,67.23411457,73.08144963,65.85538602
ENSRNOG00000011135,18.05873592,15.78114788,15.57778454,16.39611263,13.82135189,11.61107192,18.37871547,14.82399729,16.32938268
ENSRNOG00000011136,3.106369723,2.400110943,1.949614024,1.061127533,1.290913446,0.819739043,1.71345612,0.962316755,1.383885247
ENSRNOG00000011137,15.33081977,15.35364309,15.53703294,18.07757653,22.69658778,18.30229582,15.86246007,15.45399504,17.44520546
ENSRNOG00000011138,157.3169898,129.7735222,134.1282183,136.3624406,114.538132,139.9754526,156.1233414,143.9312132,135.3713078
ENSRNOG00000011140,11.11249967,11.06637577,8.096724787,25.41038228,18.99388717,18.50717209,13.27174306,11.44029879,11.09761693
ENSRNOG00000011142,25.10877529,26.74936768,23.89939296,31.95828133,31.69014399,27.01337768,25.34306951,16.51619703,25.42410927
ENSRNOG00000011144,0.054727606,0.183234276,0,0.079682766,0.075168005,0,0.104186741,0.066788357,0.039619295
ENSRNOG00000011145,0.320970011,0.332627988,0.064502607,0.484018961,0.52482166,0.524337586,0.290971979,0.083936719,0.630696351
ENSRNOG00000011146,264.4583474,280.7774454,231.592687,636.1312126,591.6916043,648.3512543,409.5712817,358.2379164,396.9191251
ENSRNOG00000011148,88.24664986,89.31669153,85.17654981,92.49445695,92.35308655,78.34612785,118.086165,101.9478775,110.8301613
ENSRNOG00000011150,27.12684388,28.0991712,23.62730512,17.17027968,16.92623552,15.72678075,24.56701184,23.16028395,22.17028331
ENSRNOG00000011151,4.483213419,5.403925467,5.822061441,0.783718858,0.893748468,0.886358494,6.169618035,5.624490085,6.338714809
ENSRNOG00000011153,9.106147995,8.194282739,9.073052578,8.021592481,8.065730993,9.161567839,7.929502771,10.2441349,7.523034218
ENSRNOG00000011154,1.546332718,1.310474873,1.884461231,0.969203939,0.795034469,0.813213095,2.707670362,2.507737341,1.460667832
ENSRNOG00000011155,36.32432455,33.36811246,32.65140687,28.83053339,23.11446429,22.34336706,33.32767748,28.90613013,28.76475682
ENSRNOG00000011156,0.013567924,0.030284639,0.057259229,0.079018964,0.062118178,0.217213091,0.077489106,0.053813478,0.058933867
ENSRNOG00000011157,69.44663739,71.78488405,72.46391666,62.64701618,69.03446539,58.58893617,78.59304578,75.27254535,76.5594125
ENSRNOG00000011158,19.50531187,20.33038372,25.99328173,31.17606949,35.35378281,35.28931002,21.52824264,21.87510099,22.56774713
ENSRNOG00000011160,0.008575682,0.009570788,0.012063672,0.062430473,0.149196142,0.039225929,0.048977423,0.007849179,0.037249481
ENSRNOG00000011161,1.296856637,1.414196175,0.849496047,1.016173212,1.269065476,1.516945735,1.218729025,0.739981874,1.376011939
ENSRNOG00000011162,10.10007396,7.885392303,9.811858264,4.747993757,5.723136417,6.215062647,8.995986183,9.880070798,9.049593534
ENSRNOG00000011163,0.205643124,0.12518485,0.105194335,0.503559957,0.39371745,0.213779512,1.826951336,1.117923029,1.651131406
ENSRNOG00000011164,23.18265182,23.76281635,22.47251378,34.66547152,32.54447441,30.69848974,30.69705407,23.91519358,33.66816908
ENSRNOG00000011167,7.132822548,9.110110843,5.905544695,5.256324029,5.472374318,4.200507197,4.020663308,4.189303702,4.080314638
ENSRNOG00000011168,35.69354266,34.79712184,31.25844221,28.96423841,30.60835995,24.58623014,38.83549532,28.11974248,36.1147482
ENSRNOG00000011170,3.282225546,3.168076724,3.577294937,3.702557788,3.113713168,3.448976123,3.996775892,3.157532364,4.281300763
ENSRNOG00000011172,0.126500469,0.211769012,0.044488012,0.103603068,0.028957927,0.108492064,0.050171479,0.043418917,0.068683703
ENSRNOG00000011175,100.0315384,101.753165,86.67475859,103.1234815,115.0316225,86.51872676,106.0550897,103.2855456,103.2395027
ENSRNOG00000011180,21.25602108,15.77329109,20.19731233,5.89981733,5.931438978,7.311259302,15.14352844,10.12975153,18.31131797
ENSRNOG00000011184,0.255943915,0.409835834,0.219157261,0.113415645,0.183410755,0.07635066,0.091800506,0.125618332,0.16111919
ENSRNOG00000011187,0.697776971,0.778745674,0.962337289,0.85658973,0.939600069,0.594531166,0.798765014,0.596920944,0.554670135
ENSRNOG00000011189,13.94176444,12.53693627,12.16568907,16.44536643,15.69676131,17.45604242,12.69455982,13.73719897,13.76918749
ENSRNOG00000011193,1.098373143,1.485412997,0.727112859,0.903088202,1.076732179,0.472852328,1.508806526,0.914646524,1.852236636
ENSRNOG00000011194,23.87934139,26.51961594,25.20651211,29.79931028,31.63559044,25.70028736,31.01511636,29.86981526,29.5810521
ENSRNOG00000011195,36.91494115,34.36153645,24.25599221,23.5098264,20.8419138,22.88804972,37.01480587,28.30137153,33.94988211
ENSRNOG00000011199,13.9660786,15.14736684,13.00169032,15.56605599,16.39255492,13.82791355,18.41454314,15.81411937,17.82739598
ENSRNOG00000011200,0.131629327,0.146903342,0.524639743,0.095825395,0.220968016,0.250868414,0.125293538,0.060239068,0.031763745
ENSRNOG00000011201,0.890580458,0.795137367,0.75168393,0.414935976,0.293569533,0.733246892,1.198101945,1.662872331,1.237869008
ENSRNOG00000011203,7.806100599,9.553055067,12.30638113,4.226171608,6.128991784,5.745760135,6.473812354,5.305214986,6.235717391
ENSRNOG00000011204,8.0868831,7.946447224,6.566940625,6.127498554,7.966154624,8.627433035,6.253858895,8.229006275,7.168637762
ENSRNOG00000011205,0.813262421,0.60508789,1.144040921,0.276290175,0.198579658,0.37199343,0.27524167,0.744365581,0.392500077
ENSRNOG00000011208,16.62457743,16.60568677,15.41644049,8.894679704,6.890735052,7.656581569,26.45567127,24.19052714,26.34886389
ENSRNOG00000011213,3.815430148,5.189977622,3.83767445,2.940168656,2.782470795,2.020537514,2.538241402,2.588789349,2.895666039
ENSRNOG00000011214,23.6487362,19.12313991,19.32055977,20.33466152,19.08647733,22.62408633,17.92147545,18.60700456,16.30492997
ENSRNOG00000011216,13.02365717,16.01421654,16.16756482,14.11833261,15.91802196,13.42520973,16.5590834,14.22641191,15.11726138
ENSRNOG00000011222,290.4796262,256.3382588,291.333928,452.1202576,395.8122475,419.8397715,166.7347452,287.5772886,164.9608273
ENSRNOG00000011225,2.130827727,2.378084896,2.280706531,1.686119955,1.569377971,1.271294953,2.175238987,1.483932445,2.615684811
ENSRNOG00000011226,36.36479544,31.49607656,26.86155483,50.18695345,46.41131859,43.02895039,31.36236461,33.88380644,31.9162114
ENSRNOG00000011227,1.989223075,3.138689557,1.659681647,1.298335089,1.683277061,1.129516439,3.482252258,2.017422445,3.952745549
ENSRNOG00000011228,3.493081901,3.150232271,2.183921906,4.597847483,4.878494748,4.761021633,2.709216397,2.497444712,3.065173908
ENSRNOG00000011231,0.042740383,0,0.020041398,0.020743169,0,0.065166099,0.054244181,0.108665452,0
ENSRNOG00000011234,2.404893721,5.090255659,3.966319196,3.109088438,3.151238747,4.646634838,2.736440348,3.592696731,3.001706288
ENSRNOG00000011236,0.202186937,0.190933195,0.262543845,0.305704239,0.1424115,0.071140073,0.088825365,0.232509201,0
ENSRNOG00000011237,8.848444278,11.16934477,11.14053967,9.012507599,10.41882074,9.839627513,9.0350472,9.590354218,8.442371793
ENSRNOG00000011238,28.59932919,30.71784448,28.10099173,55.50533911,64.75824838,53.53707782,40.07628445,36.88935691,39.28238044
ENSRNOG00000011241,8.288516748,9.173214523,6.145637748,4.336932204,4.632746353,3.356827906,8.086799861,5.937366009,7.200428886
ENSRNOG00000011245,33.18373404,35.67304983,28.96718332,35.12640964,33.55499765,31.71082849,43.0259112,38.56489213,43.05943703
ENSRNOG00000011254,13.47903636,14.62090984,12.51608063,18.30948723,18.85977156,17.07990894,12.3501084,13.01255999,11.54320304
ENSRNOG00000011260,0.465136556,0.998288676,1.308643411,0.937707906,0.720767378,0.490979026,3.496572944,1.713843244,3.781727891
ENSRNOG00000011261,10.2881107,13.00135933,10.89887285,10.64700184,13.10892704,9.21272526,12.48718134,12.33699066,10.99408815
ENSRNOG00000011262,2.123546458,2.914966651,3.611770936,1.411266776,2.317081429,2.369094993,1.662141079,1.383804276,1.296270197
ENSRNOG00000011263,131.4788936,116.5153365,125.9840781,33.51150951,25.25348756,24.54209857,44.67609569,56.72799092,52.56446099
ENSRNOG00000011265,210.5954148,173.3256074,214.2459395,218.184475,166.0432488,152.6595989,195.975829,184.1672531,192.3237506
ENSRNOG00000011267,11.05640524,11.8647782,12.78667355,6.617206377,8.809768747,8.813799949,10.1869062,9.049386469,12.12164238
ENSRNOG00000011268,0.042041651,0.007820014,0.019713755,0,0.038495953,0,0.017785794,0.014964454,0
ENSRNOG00000011271,29.53057261,34.6415707,40.16267056,25.6549884,31.38524172,28.53806992,25.89755129,31.56687781,28.00122843
ENSRNOG00000011274,0.196322751,0.029213822,0.036823089,0.247731183,0.191749692,0.299332547,0.132887492,0.119793968,0.151600158
ENSRNOG00000011276,14.0571764,15.07008435,11.44592188,14.49331935,11.85711368,11.71948009,11.18341895,8.873310337,12.28198156
ENSRNOG00000011278,16.02302673,15.81357047,15.64546579,13.56303963,14.12508903,12.71809945,17.92333508,15.66248822,17.2175186
ENSRNOG00000011279,17.19358026,15.13217389,14.01796286,23.90387061,15.78090829,19.05412285,15.80879656,14.95201742,19.33580568
ENSRNOG00000011280,7.626168185,10.95133791,6.826885011,6.017692553,6.25051255,5.91543449,10.01721058,8.721063624,11.5822223
ENSRNOG00000011281,21.36871838,21.65087309,21.43890057,25.38525773,28.54980611,28.46109248,20.98112022,21.39439267,21.15267296
ENSRNOG00000011282,136.2522101,121.0888543,115.9191526,141.4977828,135.3013095,145.9882487,129.3097578,130.4717589,135.2748462
ENSRNOG00000011283,7.70979191,6.184427881,12.99212283,11.10843762,11.91301692,9.551010803,12.84271117,8.967818968,15.58140146
ENSRNOG00000011284,3.709418552,2.864200191,3.094485263,3.579646953,3.752030104,2.959396885,1.464353473,5.362524944,1.842297234
ENSRNOG00000011287,27.05899079,23.21957119,22.06544388,24.28892078,24.38361292,23.5359877,24.63906521,24.93961807,24.82514957
ENSRNOG00000011290,6.493130396,7.09561038,5.581939933,7.779791081,7.638334644,4.640648936,8.498315161,6.988591708,7.964926249
ENSRNOG00000011292,1525.672768,1390.495317,1311.494267,482.5758775,561.3963719,526.356595,952.9370833,908.6965653,1060.66881
ENSRNOG00000011293,9.212385746,10.24213146,9.002291375,9.419906631,8.789593512,6.915822589,7.809507006,8.045747715,7.687374988
ENSRNOG00000011294,14.60145842,19.45183439,19.66861911,18.24122388,23.04675175,19.40263795,16.24367579,15.26533472,16.70403868
ENSRNOG00000011295,31.8491236,30.47675235,31.18796748,30.72170075,30.14307587,27.27579315,34.63866803,31.04958883,36.15136473
ENSRNOG00000011296,6.882141435,7.359586361,6.510432793,5.045073477,4.80862746,3.509912097,3.652058198,3.965293218,3.437218868
ENSRNOG00000011300,0.83563173,0.791827502,0.798458608,0.177909323,0.24542754,0.126206483,0.590304121,0.796106875,0.593530029
ENSRNOG00000011302,32.90581545,34.08660885,36.44291581,40.63460937,40.86794869,36.92711919,41.19018417,38.90260543,36.77737891
ENSRNOG00000011305,0.175041469,0.210380095,0.170471177,0.088220205,0.123291438,0.153972148,0.153799475,0.250588857,0.019495209
ENSRNOG00000011307,59.96655887,70.10528204,80.68082497,130.5723457,143.2236829,129.8303377,60.70395068,120.0923394,60.1766134
ENSRNOG00000011308,25.12443569,26.61299355,22.78607503,18.29875507,21.44810615,16.99541725,27.94623121,18.80286053,25.33662269
ENSRNOG00000011310,1.206857402,1.485365058,2.332385698,1.691481909,1.982936149,1.496148645,1.56747653,1.238822274,1.469755134
ENSRNOG00000011311,28.48191312,28.68344507,22.26172939,25.67909046,23.79590065,22.43262036,25.7313651,22.00698491,26.64620636
ENSRNOG00000011313,1.331583886,1.706691052,1.375616161,0.514986009,0.657268733,0.499634507,1.92764104,1.599644296,1.536345982
ENSRNOG00000011315,14.55084937,13.05664726,12.28930034,12.42593791,13.15807333,15.23936051,13.59446536,12.68577193,13.03140483
ENSRNOG00000011316,0.315819632,0.561335916,0.460727616,0.562014151,0.674762952,0.775796698,0.378556133,0.478205406,0.389523345
ENSRNOG00000011317,19.46683528,21.62782917,21.64647289,22.27672623,24.38477088,20.41335653,22.10404946,20.20406565,20.12039953
ENSRNOG00000011319,8.537717023,9.572125694,10.70639882,7.878553612,9.252099383,7.941823186,8.938614421,11.74156025,8.732453451
ENSRNOG00000011321,6.73278826,6.603254406,7.974683146,3.416149032,3.45611405,4.199504929,6.704644245,6.526996208,6.182311693
ENSRNOG00000011323,0.221356718,0.054898339,0.017299401,0.035810316,0,0.05625029,0.078037788,0.067534709,0.124637445
ENSRNOG00000011329,219.9143084,205.0879178,176.751205,418.3935758,367.449066,410.4234598,298.8654861,239.1272513,302.5851894
ENSRNOG00000011331,0.643014516,0.902823189,1.254695652,0.51341193,0.170937329,0.047438795,0.421205286,0.677137997,0.480517669
ENSRNOG00000011332,3.848136848,5.14455933,3.247974513,1.946250757,2.759530248,1.852812482,1.727352318,2.11822478,1.93540179
ENSRNOG00000011334,0.307171875,0.190453062,0.432107996,0.190490568,0.093755232,0.312229188,0.245460352,0.152723084,0.247080937
ENSRNOG00000011335,0.709008382,0.339120153,0.341960092,0.206461614,0.24113597,0.09265906,0.822712414,0.852897292,0.791912841
ENSRNOG00000011338,7.485759368,7.340275535,5.691309771,9.229652199,10.38069357,12.07324904,7.27646399,7.069416323,7.643282044
ENSRNOG00000011339,33.24854138,37.70804265,32.52037762,37.99792265,41.75377773,38.20530724,36.45267381,32.52310153,32.94093774
ENSRNOG00000011340,14.11322333,16.54376472,18.37679287,20.64132241,21.48646117,21.82555203,19.6747978,22.77806493,18.56114464
ENSRNOG00000011341,11.42022478,13.565075,14.07831738,11.51013995,15.0094043,12.66242532,12.58369316,13.51346243,11.2882244
ENSRNOG00000011343,225.3365127,272.6526031,225.493912,275.2283707,296.6230015,326.3729867,212.2500554,219.1075243,206.7487953
ENSRNOG00000011346,124.3480521,115.5052303,118.3260599,72.07359375,71.00620482,71.97284464,86.02968816,98.26850931,85.79034009
ENSRNOG00000011348,12.36458228,15.61504798,14.18954273,11.34858561,12.64897599,10.7227703,17.39135186,13.75830458,17.19566645
ENSRNOG00000011349,2.328633534,2.12803869,1.970203142,2.542847775,2.703929911,2.855803686,1.948849042,4.6797243,2.149983014
ENSRNOG00000011351,0.751435861,0.565588376,0.589991232,1.030472572,0.896080052,0.799333522,1.43053314,0.67178195,1.012077451
ENSRNOG00000011352,47.68567777,42.41476661,36.71583168,37.01759666,44.840051,54.36521686,43.92756296,39.31202335,43.00775239
ENSRNOG00000011355,359.6698236,289.1524134,326.7932462,337.0452923,284.7847271,278.5356164,325.285889,304.0772536,330.8239462
ENSRNOG00000011357,0.483376226,0.507732967,0.239992942,0.206997129,0.156215073,0.130059155,0.306739734,0.754727094,0.494023839
ENSRNOG00000011358,80.20442608,93.97346664,97.86441226,86.61470022,102.3202129,96.77554714,102.7992091,118.5114486,99.85035537
ENSRNOG00000011360,0.686766657,0.353749728,0.445890227,0.288439722,0.386982349,0.634307318,0.645329226,0.644703703,0.726640752
ENSRNOG00000011361,20.4374262,17.0737486,12.24227052,13.57396683,13.84603385,13.46401559,20.55320253,15.22793926,18.58689047
ENSRNOG00000011363,13.00073404,13.20768718,9.988720554,17.45556038,15.92472508,15.69037158,15.86868514,7.97476619,16.98576321
ENSRNOG00000011365,5.166047044,2.603776564,2.57869633,2.123061954,1.475056741,3.493676359,1.974004718,2.584518086,1.729195767
